comment_text,rating,like_count,user_name,movie_id,sentiment,sentiment_label,movie_name
少年的你，有个小小的愿望，愿风雨云中，刀背藏身，一秒钟行八百里，刺破六欲天,4.0,64,丁一,26794435,1,Positive,哪吒之魔童降世
诸多魔幻法规下的畸形怪胎。正邪二元对立，抹杀可能性，轻视个体的成长挣扎，“人定胜天”沦为口号式煽情，无意解决身份焦虑。孝道成为催泪手段，都在以“为你好”的名义拒绝沟通。笑点一半靠屎尿屁，一半靠对肥胖猪神、娘炮大汉等刻板印象的调侃。蛮有代入感，我们都是这样长大的，但跳脱出来只剩身心不适。,2.0,271,vvVv,26794435,0,Negative,哪吒之魔童降世
掂量许久，还是没法及格。CG技术越成熟，剧作匮乏越明显。悲情主线与搞笑段子严重割裂，徒有周星驰的壳，少了无厘头的魂，因为主角并非小人物。过于喜剧，稀释了众角色应有的个性。几乎每场戏都老了，但也确实勉强顺了下去。最大的要害，是对哪吒原形象DNA级的重造，在我看来不值一晒，本质是网络文化的思路，是肤浅幼稚的好莱坞化效仿。吸引眼球的伎俩全部是梦工厂式和网文式的，包括人物造型、动机、叙事曲线等。即便如此，自然也没能在此之上有什么革新。而原哪吒的反体制反父权性，铮铮傲骨，非常中国的戏曲气质，已完全替换为一套西方意识形态。某种程度上，哪吒形象比孙悟空更值得我们珍惜，因其具有更鲜明的历史对抗性和时代警示性。本片实质上已不能算改编，而是创造一个重名的新人物，完全迎合时代口味，就像剔除所有阴暗现实的格林童话。,2.0,81,王写写,26794435,0,Negative,哪吒之魔童降世
超雄丑男不是哪吒…不反父权更不是,1.0,240,Lit♡t_cony,26794435,0,Negative,哪吒之魔童降世
没有哪吒的灵性，更像是红孩儿叛逆。我不喜欢段子的台词，我也不喜欢国漫强大的宣传。认真讲故事没做到，这就不是好的电影。包袱太多，实质太少。光线出品，一贯宣传手法。刷好的口碑，补贴首日票房。,1.0,1093,摩羯座的猫,26794435,0,Negative,哪吒之魔童降世
我求求你们睁开眼睛划拉一下这片子铺设的都是什么笑料：形体羞辱、生硬的方言梗和口吃梗、屎尿屁和排泄物笑料、络腮胡娘娘腔、网络流行语以及港式无厘头杂糅，我实在分不清它在风格上是更接近春晚小品还是王晶、黄百鸣们的陈年港式大杂烩，或许兼而有之吧。没人说过哪吒的文本就不能做喜剧化处理，但影片实际呈现的又是什么趣味？叙事、表意、情感的传达，没一样不是浅表而庸俗，所有重要的信息、情绪全都要用嘴吼出来，而配音的表演质量又基本维持在国产古偶剧的中下游水准，尤其敖丙，活脱脱的3D版杨洋。这么个玩意如今票房口碑双线飘红，更有所谓“国漫之光”的桂冠加持，大概也只能说明，我们的观众对于一部动画电影最普遍的定位和期待，也就是这副样子。,1.0,327,应用层协议,26794435,0,Negative,哪吒之魔童降世
我觉得是一部完全没必要看的作品,3.0,96,螃蟹petbo,26794435,2,Neutral,哪吒之魔童降世
恶心。如果哪吒扼住命运这一命题的解决法仅仅是俗世的认同、家庭伦常的圆满，“我命由我不由天”本身就变成了“克里特人都说谎”式的悖论，不如说，哪吒为他愚蠢的命运而着迷。哪吒命题的阴惨源自越界的不可能性。我不喜欢本片哪吒成熟、做作且有说教性的声线，这取悦了大多人的声音已经显示，你要爱这俗世。,2.0,66,亜空,26794435,0,Negative,哪吒之魔童降世
三幕设计和人物刻画比这几年漫威好看多了，完全是可以卖到全世界商业片。既然是就着好莱坞做的，我们就用好莱坞标准来评。,4.0,54,Peter Cat,26794435,1,Positive,哪吒之魔童降世
"前半段略无聊的笑点太用力咯吱观众，远逊于后半段哪吒天生悲情的催泪作用让人触动
人物设计上主要人物还算有趣，但次要角色非常呆板
配乐有各种影子，特别是《终结者》
表演程式化，哪吒从咬母亲的手到温顺的变化，对比《风之谷》小动物咬伤娜乌西卡的段落差距巨大
小朋友设陷阱和回放段落重复动作显得乏味；影片过度迷恋动作戏，想靠密集的快速打斗提高影片节奏，反而将情节停滞。
对愚民的讽刺一开始似乎很有意思，但后面百姓接受哪吒的场景太一致没有任何迟疑，让歉意显得虚假也把前面对庸众的批判消解了。
但总的来说，本片是一部合格的娱乐爆米花电影。只是79年的哪吒闹海可不只是这么简单的作品，那是对十年浩劫的控诉，哪吒替天行道粉碎四条兴风作浪的龙，却还要自刎将血肉还给父辈，不连累父辈。那种大时代的悲剧能量，是核弹级的。",3.0,396,DR邬梦雨,26794435,2,Neutral,哪吒之魔童降世
"看了预告片，感到厌恶，作为反父权的偶像，居然被编排出""这是爹教会我的道理""这种台词，这还能看吗？",0.0,194,格里高尔,26794435,0,Negative,哪吒之魔童降世
这就是中国动画 插科打诨 装傻充愣 台词都把观众当做幼儿在哄,2.0,83,ZANE,26794435,0,Negative,哪吒之魔童降世
配音好出戏，反正看20分钟就不想看了,2.0,691,四万八千岁🌈,26794435,0,Negative,哪吒之魔童降世
看了22分钟受不了笑点关了,0.0,84,熊阿姨,26794435,0,Negative,哪吒之魔童降世
"可圈可点，可圈可点。
看的时候会默认四十年前的经典《哪吒闹海》的剧情走向，看着看着发现本片完全没有照搬原来的故事，而是完完全全讲了一个新故事，并且不再是个人英雄独角戏，而是成功塑造了四个主要角色，这一点太赞了。而要批评的则是开篇半小时打诨插科的小把戏太多了，可这毕竟是个叙事性的神话正剧，不是《马达加斯加》或者《玩具总动员》，所以分全扣在这里。另外，技术上还有待赶英超美。
顺便看到有人拿《哪吒闹海》对比，认为本片不如旧作的，我必须指出一个基本事实：《哪吒闹海》没有传说中那么好。它是文革结束后美影厂赶工出来的作品，技术上已经有各种不足；更致命的是它跟那个时代的很多电影一样，带着过度的政治隐喻，四海龙王就是四人帮，当无论左还是右的意识形态的灌输盖过了故事本身时，就很难做出好作品了。【佛永润广正佳】",4.0,58,私享史,26794435,1,Positive,哪吒之魔童降世
人物设计父母的那个眼睛，有点让人发毛！反派师傅那个造型好像木兰里面那个太监哦！动作设计好棒好棒！最后高潮部分有一点点的拖沓，不过整体真的很让人惊喜了！我们小县城的电影院里男女老少哭得稀里哗啦的，没办法我们乡下人就是这么sentimental..... 最后，真的，好希望，自己小时候，学会，踢毽子，啊！可惜很遗憾我点开的是跳牛皮筋的科技树，后悔！,4.0,48,TimberNord,26794435,1,Positive,哪吒之魔童降世
戾气太重，受不了，3头身变身5头身，接受不了，不建议未成年人看,1.0,759,HooChao,26794435,0,Negative,哪吒之魔童降世
"感觉无论从美术还是配乐都和白蛇缘起与大鱼海棠差远了 
那个太乙真人肥头猪脑还一股子方言味儿
结局还是经典的中国式动漫强行大团圆结局
故事情节不算差 但表现的真的很低龄化
很多人吹 说它是目前国漫的巅峰 我觉得太过了太过了 不配 真的",2.0,1069,初悴,26794435,0,Negative,哪吒之魔童降世
"不行，这次我要站在你们大多数的对立面了。
优点固然明显，例如绘图设计啊，剧本完成度啊。
但是，较点真，粗鄙的笑点和混淆的设定，特别是最后老百姓们那一跪还是没有超脱出君君臣臣，父父子子的纲常。
我觉得我们喜欢孙悟空，哪吒这类神话人物且乐此不疲的改编，很大程度上是弥补了“叛逆”“犯上”“弑父”在现实中无法践行的心理诉求。
但除了寥寥这几个，还有谁呢？",3.0,142,Fleurs.哼哼,26794435,2,Neutral,哪吒之魔童降世
三流网文无脑自嗨+屎尿屁笑料。这位那吒（已经不能算哪吒了）小朋友从小就爹亲娘爱师傅疼，还能再幸福点吗？把命运的不公全都赖给所谓的魔丸，因此调皮捣蛋都是理所应当的，所谓对“命运”的反抗也就体现在讨好百姓上，口号喊得那叫一个响。口口声声抛弃成见，却又不断输出成见。最后百姓跪拜尬煽我一声冷笑，要不是这俩人捣乱你们也不会遭此大劫好吧，要谢也应该谢申公豹才对~_~都9012年了还在尬吹技术，宽容不一定能助力国漫发展，但观众降低智商一定能,1.0,153,刷鞋大王,26794435,0,Negative,哪吒之魔童降世
台词为了搞笑，所以要屎屁尿。故事为了完整，二元对立，善恶不分一锅炖。主题为了鲜明，直接来一个反转告诉大家：熊孩子只要碰到一个比他更惨的人，他就能马上吼出：我命由我不由天。这不是踩着别人的伤痛，把做的恶全都掩盖。再来还原事情的起因：爸爸和我踢一次毽子。,2.0,422,蒲末释,26794435,0,Negative,哪吒之魔童降世
这是瞄准了封神这个大ip吗…虽然不知道乌尔善那个系列最后会做成什么样，但在真人版接连碰壁后，用动画的方式呈现也算是借坡下驴了…就国内来讲，观众对基于ip改编的动画的包容度要大大高于原创动画电影，而在真人电影这块情况则几乎是完全相反的，嗯，不过对于我个人来讲，除了封神里的元素（背景、角色等）外，这片里加的其他所有原创元素都不太对味。以及，给哪吒他妈配音的真不是张小斐吗，为啥一出场就自带欢乐喜剧人效果？,3.0,204,柯里昂,26794435,2,Neutral,哪吒之魔童降世
优点是故事节奏和画面都算流畅吧，但技术上并未看到比《大圣》有什么进步，成熟的商业动画吧，影院里的小孩子都看得很开心。为讨好大众难免有些媚俗，屎尿屁网络用语，卖基中二燃加感恩父母？最遗憾的还是改掉哪吒的死法吧，如果没有剔骨还父割肉还母，那用哪吒这个形象有什么必要吗？请蛮吉回来不就好了？,3.0,136,渡边,26794435,2,Neutral,哪吒之魔童降世
分镜和大概念都挺漂亮的。比较可惜的是，最关键的地方被“两年后”给略过去了。哪吒本应自觉触摸自己的魔丸/灵珠两面性，形成自己人格。现在变成了指哪打哪的无名火-小粉红。魔格由何而来？谁给了哪吒那样一把声音？贴了傀儡符的巫毒娃娃？因为人格建构的缺乏，电影最后成了一场大型祈雨祭祀。现象中小粉红和大冰蓝的合一什么时候才能实现？,3.0,50,Lies of Lies,26794435,2,Neutral,哪吒之魔童降世
反感捆绑cp营销，不喜把反父权的哪吒做成合家欢剧情,3.0,65,风沢空,26794435,2,Neutral,哪吒之魔童降世
有些人一谈中国电影就扯立意扯逻辑，谈漫威的时候标准就降到爆米花电影。,4.0,118,攘夷志士白展堂,26794435,1,Positive,哪吒之魔童降世
原版的哪吒是最道系的神话人物——不受半点委屈不着半点羁绊，宁可剃骨削肉也不违本心。其间之血腥极端背伦，同他清纯稚弱的外貌形成极致对照，在封神榜一众妖仙之中也是最cult的。当然，这种无君无父的故事现在不许拍了。然而鬼娃恰奇的脸和“我命由我不由天”的正能量并不能补足莲蓬里的窟窿。说好听是符合流行，说难听就是俗气。跟我记忆里的哪吒落差未免太大。感觉是用他的身世设定讲了个别人的故事。好在故事本身，除去个别屎尿屁掏裤裆的梗低级且不知所谓之外，整体还是流畅的。制作也非常用心。远高出了国产动画的平均线。,4.0,65,小斑,26794435,1,Positive,哪吒之魔童降世
